,date,date_wxstation,LATITUDE,LONGITUDE,PRCP,SNOW,TMAX,TMIN,wx_station,did_PRCP,did_SNOW
10334,2016-09-13,2016-09-13_st_mary,48.7375,-113.4305,0.0,0.0,64.0,23.0,st_mary,0,0
10335,2016-09-13,2016-09-13_west_glac,48.5002,-113.9847,0.0,0.0,59.0,28.0,west_glac,0,0
10336,2016-09-14,2016-09-14_east_glac,48.4472,-113.2236,0.0,0.0,58.0,27.0,east_glac,0,0
10337,2016-09-14,2016-09-14_many_glac,48.8,-113.67,0.0,0.0,71.0,30.0,many_glac,0,0
10338,2016-09-14,2016-09-14_st_mary,48.7375,-113.4305,0.0,0.0,71.0,26.0,st_mary,0,0
10339,2016-09-14,2016-09-14_west_glac,48.5002,-113.9847,0.0,0.0,66.0,29.0,west_glac,0,0
10340,2016-09-15,2016-09-15_east_glac,48.4472,-113.2236,0.0,0.0,68.0,32.0,east_glac,0,0
10341,2016-09-15,2016-09-15_many_glac,48.8,-113.67,0.0,0.0,71.0,39.0,many_glac,0,0
10342,2016-09-15,2016-09-15_st_mary,48.7375,-113.4305,0.0,0.0,73.0,33.0,st_mary,0,0
10343,2016-09-15,2016-09-15_west_glac,48.5002,-113.9847,0.0,0.0,69.0,35.0,west_glac,0,0
10344,2016-09-16,2016-09-16_east_glac,48.4472,-113.2236,0.0,0.0,72.0,37.0,east_glac,0,0
10345,2016-09-16,2016-09-16_many_glac,48.8,-113.67,0.0,0.0,69.0,43.0,many_glac,0,0
10346,2016-09-16,2016-09-16_st_mary,48.7375,-113.4305,0.0,0.0,70.0,49.0,st_mary,0,0
10347,2016-09-16,2016-09-16_west_glac,48.5002,-113.9847,0.0,0.0,73.0,37.0,west_glac,0,0
10348,2016-09-17,2016-09-17_east_glac,48.4472,-113.2236,0.0,0.0,70.0,51.0,east_glac,0,0
10349,2016-09-17,2016-09-17_many_glac,48.8,-113.67,0.9,0.0,60.0,48.0,many_glac,1,0
10350,2016-09-17,2016-09-17_st_mary,48.7375,-113.4305,0.9,0.0,62.0,50.0,st_mary,1,0
10351,2016-09-17,2016-09-17_west_glac,48.5002,-113.9847,0.27,0.0,73.0,46.0,west_glac,1,0
10352,2016-09-18,2016-09-18_east_glac,48.4472,-113.2236,0.55,0.0,60.0,43.0,east_glac,1,0
10353,2016-09-18,2016-09-18_many_glac,48.8,-113.67,0.4,0.0,56.0,43.0,many_glac,1,0
10354,2016-09-18,2016-09-18_st_mary,48.7375,-113.4305,0.4,0.0,57.0,47.0,st_mary,1,0
10355,2016-09-18,2016-09-18_west_glac,48.5002,-113.9847,0.5,0.0,59.0,45.0,west_glac,1,0
10356,2016-09-19,2016-09-19_east_glac,48.4472,-113.2236,0.0,0.0,57.0,39.0,east_glac,0,0
10357,2016-09-19,2016-09-19_many_glac,48.8,-113.67,0.2,0.0,48.0,42.0,many_glac,1,0
10358,2016-09-19,2016-09-19_st_mary,48.7375,-113.4305,0.2,0.0,56.0,47.0,st_mary,1,0
10359,2016-09-19,2016-09-19_west_glac,48.5002,-113.9847,0.05,0.0,59.0,36.0,west_glac,1,0
10360,2016-09-20,2016-09-20_east_glac,48.4472,-113.2236,0.0,0.0,56.0,32.0,east_glac,0,0
10361,2016-09-20,2016-09-20_many_glac,48.8,-113.67,0.0,0.0,60.0,43.0,many_glac,0,0
10362,2016-09-20,2016-09-20_st_mary,48.7375,-113.4305,0.0,0.0,60.0,40.0,st_mary,0,0
10363,2016-09-20,2016-09-20_west_glac,48.5002,-113.9847,0.0,0.0,60.0,38.0,west_glac,0,0
10364,2016-09-21,2016-09-21_east_glac,48.4472,-113.2236,0.0,0.0,57.0,35.0,east_glac,0,0
10365,2016-09-21,2016-09-21_many_glac,48.8,-113.67,0.2,0.0,44.0,41.0,many_glac,1,0
10366,2016-09-21,2016-09-21_st_mary,48.7375,-113.4305,0.2,0.0,42.0,39.0,st_mary,1,0
10367,2016-09-21,2016-09-21_west_glac,48.5002,-113.9847,0.0,0.0,60.0,45.0,west_glac,0,0
10368,2016-09-22,2016-09-22_east_glac,48.4472,-113.2236,0.86,0.0,42.0,38.0,east_glac,1,0
10369,2016-09-22,2016-09-22_many_glac,48.8,-113.67,0.3,0.0,46.0,41.0,many_glac,1,0
10370,2016-09-22,2016-09-22_st_mary,48.7375,-113.4305,0.3,0.0,46.0,42.0,st_mary,1,0
10371,2016-09-22,2016-09-22_west_glac,48.5002,-113.9847,0.07,0.0,58.0,45.0,west_glac,1,0
10372,2016-09-23,2016-09-23_east_glac,48.4472,-113.2236,0.28,0.0,45.0,38.0,east_glac,1,0
10373,2016-09-23,2016-09-23_many_glac,48.8,-113.67,0.0,0.0,56.0,39.0,many_glac,0,0
10374,2016-09-23,2016-09-23_st_mary,48.7375,-113.4305,0.0,0.0,57.0,39.0,st_mary,0,0
10375,2016-09-23,2016-09-23_west_glac,48.5002,-113.9847,0.0,0.0,58.0,43.0,west_glac,0,0
10376,2016-09-24,2016-09-24_east_glac,48.4472,-113.2236,0.0,0.0,57.0,38.0,east_glac,0,0
10377,2016-09-24,2016-09-24_many_glac,48.8,-113.67,0.0,0.0,56.0,45.0,many_glac,0,0
10378,2016-09-24,2016-09-24_st_mary,48.7375,-113.4305,0.0,0.0,56.0,46.0,st_mary,0,0
10379,2016-09-24,2016-09-24_west_glac,48.5002,-113.9847,0.03,0.0,58.0,44.0,west_glac,1,0
10380,2016-09-25,2016-09-25_east_glac,48.4472,-113.2236,0.0,0.0,55.0,41.0,east_glac,0,0
10381,2016-09-25,2016-09-25_many_glac,48.8,-113.67,0.0,0.0,56.0,46.0,many_glac,0,0
10382,2016-09-25,2016-09-25_st_mary,48.7375,-113.4305,0.0,0.0,58.0,48.0,st_mary,0,0
10383,2016-09-25,2016-09-25_west_glac,48.5002,-113.9847,0.02,0.0,59.0,40.0,west_glac,1,0
10384,2016-09-26,2016-09-26_east_glac,48.4472,-113.2236,0.0,0.0,58.0,42.0,east_glac,0,0
10385,2016-09-26,2016-09-26_many_glac,48.8,-113.67,0.0,0.0,67.0,51.0,many_glac,0,0
10386,2016-09-26,2016-09-26_st_mary,48.7375,-113.4305,0.0,0.0,71.0,48.0,st_mary,0,0
10387,2016-09-26,2016-09-26_west_glac,48.5002,-113.9847,0.0,0.0,69.0,36.0,west_glac,0,0
10388,2016-09-27,2016-09-27_east_glac,48.4472,-113.2236,0.0,0.0,72.0,47.0,east_glac,0,0
10389,2016-09-27,2016-09-27_many_glac,48.8,-113.67,0.0,0.0,73.0,45.0,many_glac,0,0
10390,2016-09-27,2016-09-27_st_mary,48.7375,-113.4305,0.0,0.0,74.0,40.0,st_mary,0,0
10391,2016-09-27,2016-09-27_west_glac,48.5002,-113.9847,0.0,0.0,76.0,39.0,west_glac,0,0
10392,2016-09-28,2016-09-28_east_glac,48.4472,-113.2236,0.0,0.0,76.0,32.0,east_glac,0,0
10393,2016-09-28,2016-09-28_many_glac,48.8,-113.67,0.0,0.0,64.0,37.0,many_glac,0,0
10394,2016-09-28,2016-09-28_st_mary,48.7375,-113.4305,0.0,0.0,65.0,37.0,st_mary,0,0
10395,2016-09-28,2016-09-28_west_glac,48.5002,-113.9847,0.0,0.0,76.0,50.0,west_glac,0,0
10396,2016-09-29,2016-09-29_east_glac,48.4472,-113.2236,0.0,0.0,60.0,33.0,east_glac,0,0
10397,2016-09-29,2016-09-29_many_glac,48.8,-113.67,0.0,0.0,71.0,35.0,many_glac,0,0
10398,2016-09-29,2016-09-29_st_mary,48.7375,-113.4305,0.0,0.0,71.0,33.0,st_mary,0,0
10399,2016-09-29,2016-09-29_west_glac,48.5002,-113.9847,0.0,0.0,71.0,42.0,west_glac,0,0
10400,2016-09-30,2016-09-30_east_glac,48.4472,-113.2236,0.0,0.0,68.0,36.0,east_glac,0,0
10401,2016-09-30,2016-09-30_many_glac,48.8,-113.67,0.0,0.0,71.0,40.0,many_glac,0,0
10402,2016-09-30,2016-09-30_st_mary,48.7375,-113.4305,0.0,0.0,74.0,38.0,st_mary,0,0
10403,2016-09-30,2016-09-30_west_glac,48.5002,-113.9847,0.05,0.0,73.0,44.0,west_glac,1,0
10404,2017-05-01,2017-05-01_east_glac,48.4472,-113.2236,0.0,0.0,44.0,29.0,east_glac,0,0
10405,2017-05-01,2017-05-01_many_glac,48.8,-113.67,0.1,0.0,52.0,33.0,many_glac,1,0
10406,2017-05-01,2017-05-01_st_mary,48.7375,-113.4305,0.1,0.0,50.0,29.0,st_mary,1,0
10407,2017-05-01,2017-05-01_west_glac,48.5002,-113.9847,0.01,0.0,53.0,30.0,west_glac,1,0
10408,2017-05-02,2017-05-02_east_glac,48.4472,-113.2236,0.0,0.0,49.0,30.0,east_glac,0,0
10409,2017-05-02,2017-05-02_many_glac,48.8,-113.67,0.0,0.0,49.0,35.0,many_glac,0,0
10410,2017-05-02,2017-05-02_st_mary,48.7375,-113.4305,0.0,0.0,48.0,36.0,st_mary,0,0
10411,2017-05-02,2017-05-02_west_glac,48.5002,-113.9847,0.04,0.0,53.0,38.0,west_glac,1,0
10412,2017-05-03,2017-05-03_east_glac,48.4472,-113.2236,0.0,0.0,49.0,36.0,east_glac,0,0
10413,2017-05-03,2017-05-03_many_glac,48.8,-113.67,0.0,0.0,54.0,40.0,many_glac,0,0
10414,2017-05-03,2017-05-03_st_mary,48.7375,-113.4305,0.0,0.0,56.0,41.0,st_mary,0,0
10415,2017-05-03,2017-05-03_west_glac,48.5002,-113.9847,0.0,0.0,60.0,31.0,west_glac,0,0
10416,2017-05-04,2017-05-04_east_glac,48.4472,-113.2236,0.0,0.0,57.0,42.0,east_glac,0,0
10417,2017-05-04,2017-05-04_many_glac,48.8,-113.67,0.0,0.0,67.0,38.0,many_glac,0,0
10418,2017-05-04,2017-05-04_st_mary,48.7375,-113.4305,0.0,0.0,70.0,40.0,st_mary,0,0
10419,2017-05-04,2017-05-04_west_glac,48.5002,-113.9847,0.0,0.0,73.0,34.0,west_glac,0,0
10420,2017-05-05,2017-05-05_east_glac,48.4472,-113.2236,0.0,0.0,71.0,38.0,east_glac,0,0
10421,2017-05-05,2017-05-05_many_glac,48.8,-113.67,0.0,0.0,72.0,36.0,many_glac,0,0
10422,2017-05-05,2017-05-05_st_mary,48.7375,-113.4305,0.0,0.0,72.0,38.0,st_mary,0,0
10423,2017-05-05,2017-05-05_west_glac,48.5002,-113.9847,0.0,0.0,74.0,39.0,west_glac,0,0
10424,2017-05-06,2017-05-06_east_glac,48.4472,-113.2236,0.0,0.0,76.0,45.0,east_glac,0,0
10425,2017-05-06,2017-05-06_many_glac,48.8,-113.67,0.0,0.0,67.0,43.0,many_glac,0,0
10426,2017-05-06,2017-05-06_st_mary,48.7375,-113.4305,0.0,0.0,67.0,46.0,st_mary,0,0
10427,2017-05-06,2017-05-06_west_glac,48.5002,-113.9847,0.01,0.0,73.0,46.0,west_glac,1,0
10428,2017-05-07,2017-05-07_east_glac,48.4472,-113.2236,0.11,0.0,69.0,40.0,east_glac,1,0
10429,2017-05-07,2017-05-07_many_glac,48.8,-113.67,0.2,0.0,46.0,34.0,many_glac,1,0
10430,2017-05-07,2017-05-07_st_mary,48.7375,-113.4305,0.2,0.0,48.0,33.0,st_mary,1,0
10431,2017-05-07,2017-05-07_west_glac,48.5002,-113.9847,0.2,0.0,64.0,42.0,west_glac,1,0
10432,2017-05-08,2017-05-08_east_glac,48.4472,-113.2236,0.23,0.0,42.0,30.0,east_glac,1,0
10433,2017-05-08,2017-05-08_many_glac,48.8,-113.67,0.0,0.0,55.0,34.0,many_glac,0,0
10434,2017-05-08,2017-05-08_st_mary,48.7375,-113.4305,0.0,0.0,54.0,38.0,st_mary,0,0
10435,2017-05-08,2017-05-08_west_glac,48.5002,-113.9847,0.19,0.0,59.0,35.0,west_glac,1,0
10436,2017-05-09,2017-05-09_east_glac,48.4472,-113.2236,0.0,0.0,57.0,34.0,east_glac,0,0
10437,2017-05-09,2017-05-09_many_glac,48.8,-113.67,0.0,0.0,62.0,34.0,many_glac,0,0
10438,2017-05-09,2017-05-09_st_mary,48.7375,-113.4305,0.0,0.0,60.0,34.0,st_mary,0,0
10439,2017-05-09,2017-05-09_west_glac,48.5002,-113.9847,0.0,0.0,65.0,39.0,west_glac,0,0
10440,2017-05-10,2017-05-10_east_glac,48.4472,-113.2236,0.0,0.0,57.0,31.0,east_glac,0,0
10441,2017-05-10,2017-05-10_many_glac,48.8,-113.67,0.1,0.0,68.0,31.0,many_glac,1,0
10442,2017-05-10,2017-05-10_st_mary,48.7375,-113.4305,0.1,0.0,68.0,29.0,st_mary,1,0
10443,2017-05-10,2017-05-10_west_glac,48.5002,-113.9847,0.0,0.0,71.0,34.0,west_glac,0,0
10444,2017-05-11,2017-05-11_east_glac,48.4472,-113.2236,0.0,0.0,70.0,35.0,east_glac,0,0
10445,2017-05-11,2017-05-11_many_glac,48.8,-113.67,0.0,0.0,76.0,35.0,many_glac,0,0
10446,2017-05-11,2017-05-11_st_mary,48.7375,-113.4305,0.0,0.0,78.0,34.0,st_mary,0,0
10447,2017-05-11,2017-05-11_west_glac,48.5002,-113.9847,0.0,0.0,79.0,38.0,west_glac,0,0
10448,2017-05-12,2017-05-12_east_glac,48.4472,-113.2236,0.0,0.0,78.0,42.0,east_glac,0,0
10449,2017-05-12,2017-05-12_many_glac,48.8,-113.67,0.0,0.0,60.0,38.0,many_glac,0,0
10450,2017-05-12,2017-05-12_st_mary,48.7375,-113.4305,0.0,0.0,62.0,38.0,st_mary,0,0
10451,2017-05-12,2017-05-12_west_glac,48.5002,-113.9847,0.05,0.0,80.0,48.0,west_glac,1,0
10452,2017-05-13,2017-05-13_east_glac,48.4472,-113.2236,0.0,0.0,63.0,34.0,east_glac,0,0
10453,2017-05-13,2017-05-13_many_glac,48.8,-113.67,0.0,0.0,49.0,37.0,many_glac,0,0
10454,2017-05-13,2017-05-13_st_mary,48.7375,-113.4305,0.0,0.0,46.0,38.0,st_mary,0,0
10455,2017-05-13,2017-05-13_west_glac,48.5002,-113.9847,0.06,0.0,52.0,38.0,west_glac,1,0
10456,2017-05-14,2017-05-14_east_glac,48.4472,-113.2236,0.0,0.0,47.0,33.0,east_glac,0,0
10457,2017-05-14,2017-05-14_many_glac,48.8,-113.67,0.0,0.0,48.0,35.0,many_glac,0,0
10458,2017-05-14,2017-05-14_st_mary,48.7375,-113.4305,0.0,0.0,45.0,36.0,st_mary,0,0
10459,2017-05-14,2017-05-14_west_glac,48.5002,-113.9847,0.08,0.0,52.0,36.0,west_glac,1,0
10460,2017-05-15,2017-05-15_east_glac,48.4472,-113.2236,0.0,0.0,47.0,32.0,east_glac,0,0
10461,2017-05-15,2017-05-15_many_glac,48.8,-113.67,0.0,0.0,53.0,36.0,many_glac,0,0
10462,2017-05-15,2017-05-15_st_mary,48.7375,-113.4305,0.0,0.0,51.0,35.0,st_mary,0,0
10463,2017-05-15,2017-05-15_west_glac,48.5002,-113.9847,0.02,0.0,56.0,30.0,west_glac,1,0
10464,2017-05-16,2017-05-16_east_glac,48.4472,-113.2236,0.0,0.0,53.0,30.0,east_glac,0,0
10465,2017-05-16,2017-05-16_many_glac,48.8,-113.67,0.0,0.0,49.0,38.0,many_glac,0,0
10466,2017-05-16,2017-05-16_st_mary,48.7375,-113.4305,0.0,0.0,49.0,34.0,st_mary,0,0
10467,2017-05-16,2017-05-16_west_glac,48.5002,-113.9847,0.06,0.0,56.0,39.0,west_glac,1,0
10468,2017-05-17,2017-05-17_east_glac,48.4472,-113.2236,0.11,0.0,48.0,35.0,east_glac,1,0
10469,2017-05-17,2017-05-17_many_glac,48.8,-113.67,0.8,0.0,39.0,35.0,many_glac,1,0
10470,2017-05-17,2017-05-17_st_mary,48.7375,-113.4305,0.8,0.0,38.0,33.0,st_mary,1,0
10471,2017-05-17,2017-05-17_west_glac,48.5002,-113.9847,0.01,0.0,51.0,43.0,west_glac,1,0
10472,2017-05-18,2017-05-18_east_glac,48.4472,-113.2236,0.1,0.0,37.0,32.0,east_glac,1,0
10473,2017-05-18,2017-05-18_many_glac,48.8,-113.67,0.1,0.0,58.0,33.0,many_glac,1,0
10474,2017-05-18,2017-05-18_st_mary,48.7375,-113.4305,0.1,0.0,57.0,33.0,st_mary,1,0
10475,2017-05-18,2017-05-18_west_glac,48.5002,-113.9847,0.0,0.0,61.0,41.0,west_glac,0,0
10476,2017-05-19,2017-05-19_east_glac,48.4472,-113.2236,0.0,0.0,53.0,35.0,east_glac,0,0
10477,2017-05-19,2017-05-19_many_glac,48.8,-113.67,0.0,0.0,63.0,36.0,many_glac,0,0
10478,2017-05-19,2017-05-19_st_mary,48.7375,-113.4305,0.0,0.0,60.0,33.0,st_mary,0,0
10479,2017-05-19,2017-05-19_west_glac,48.5002,-113.9847,0.0,0.0,66.0,39.0,west_glac,0,0
10480,2017-05-20,2017-05-20_east_glac,48.4472,-113.2236,0.0,0.0,61.0,38.0,east_glac,0,0
10481,2017-05-20,2017-05-20_many_glac,48.8,-113.67,0.0,0.0,62.0,37.0,many_glac,0,0
10482,2017-05-20,2017-05-20_st_mary,48.7375,-113.4305,0.0,0.0,61.0,34.0,st_mary,0,0
10483,2017-05-20,2017-05-20_west_glac,48.5002,-113.9847,0.0,0.0,66.0,42.0,west_glac,0,0
10484,2017-05-21,2017-05-21_east_glac,48.4472,-113.2236,0.0,0.0,59.0,32.0,east_glac,0,0
10485,2017-05-21,2017-05-21_many_glac,48.8,-113.67,0.0,0.0,68.0,36.0,many_glac,0,0
10486,2017-05-21,2017-05-21_st_mary,48.7375,-113.4305,0.0,0.0,68.0,31.0,st_mary,0,0
10487,2017-05-21,2017-05-21_west_glac,48.5002,-113.9847,0.0,0.0,72.0,35.0,west_glac,0,0
10488,2017-05-22,2017-05-22_east_glac,48.4472,-113.2236,0.03,0.0,67.0,37.0,east_glac,1,0
10489,2017-05-22,2017-05-22_many_glac,48.8,-113.67,0.0,0.0,74.0,38.0,many_glac,0,0
10490,2017-05-22,2017-05-22_st_mary,48.7375,-113.4305,0.0,0.0,72.0,35.0,st_mary,0,0
10491,2017-05-22,2017-05-22_west_glac,48.5002,-113.9847,0.0,0.0,75.0,39.0,west_glac,0,0
10492,2017-05-23,2017-05-23_east_glac,48.4472,-113.2236,0.0,0.0,68.0,40.0,east_glac,0,0
10493,2017-05-23,2017-05-23_many_glac,48.8,-113.67,0.0,0.0,74.0,41.0,many_glac,0,0
10494,2017-05-23,2017-05-23_st_mary,48.7375,-113.4305,0.0,0.0,74.0,37.0,st_mary,0,0
10495,2017-05-23,2017-05-23_west_glac,48.5002,-113.9847,0.0,0.0,78.0,40.0,west_glac,0,0
10496,2017-05-24,2017-05-24_east_glac,48.4472,-113.2236,0.0,0.0,76.0,51.0,east_glac,0,0
10497,2017-05-24,2017-05-24_many_glac,48.8,-113.67,0.0,0.0,62.0,36.0,many_glac,0,0
10498,2017-05-24,2017-05-24_st_mary,48.7375,-113.4305,0.0,0.0,63.0,38.0,st_mary,0,0
10499,2017-05-24,2017-05-24_west_glac,48.5002,-113.9847,0.0,0.0,80.0,51.0,west_glac,0,0
10500,2017-05-25,2017-05-25_east_glac,48.4472,-113.2236,0.02,0.0,51.0,36.0,east_glac,1,0
10501,2017-05-25,2017-05-25_many_glac,48.8,-113.67,0.2,0.0,55.0,34.0,many_glac,1,0
10502,2017-05-25,2017-05-25_st_mary,48.7375,-113.4305,0.2,0.0,51.0,36.0,st_mary,1,0
10503,2017-05-25,2017-05-25_west_glac,48.5002,-113.9847,0.21,0.0,58.0,39.0,west_glac,1,0
10504,2017-05-26,2017-05-26_east_glac,48.4472,-113.2236,0.02,0.0,51.0,29.0,east_glac,1,0
10505,2017-05-26,2017-05-26_many_glac,48.8,-113.67,0.0,0.0,62.0,32.0,many_glac,0,0
10506,2017-05-26,2017-05-26_st_mary,48.7375,-113.4305,0.0,0.0,62.0,29.0,st_mary,0,0
10507,2017-05-26,2017-05-26_west_glac,48.5002,-113.9847,0.4,0.0,66.0,39.0,west_glac,1,0
10508,2017-05-27,2017-05-27_east_glac,48.4472,-113.2236,0.0,0.0,63.0,36.0,east_glac,0,0
10509,2017-05-27,2017-05-27_many_glac,48.8,-113.67,0.0,0.0,71.0,38.0,many_glac,0,0
10510,2017-05-27,2017-05-27_st_mary,48.7375,-113.4305,0.0,0.0,70.0,34.0,st_mary,0,0
10511,2017-05-27,2017-05-27_west_glac,48.5002,-113.9847,0.0,0.0,73.0,35.0,west_glac,0,0
10512,2017-05-28,2017-05-28_east_glac,48.4472,-113.2236,0.0,0.0,70.0,40.0,east_glac,0,0
10513,2017-05-28,2017-05-28_many_glac,48.8,-113.67,0.0,0.0,73.0,40.0,many_glac,0,0
10514,2017-05-28,2017-05-28_st_mary,48.7375,-113.4305,0.0,0.0,71.0,38.0,st_mary,0,0
10515,2017-05-28,2017-05-28_west_glac,48.5002,-113.9847,0.0,0.0,77.0,41.0,west_glac,0,0
10516,2017-05-29,2017-05-29_east_glac,48.4472,-113.2236,0.0,0.0,67.0,43.0,east_glac,0,0
10517,2017-05-29,2017-05-29_many_glac,48.8,-113.67,0.0,0.0,77.0,41.0,many_glac,0,0
10518,2017-05-29,2017-05-29_st_mary,48.7375,-113.4305,0.0,0.0,73.0,40.0,st_mary,0,0
10519,2017-05-29,2017-05-29_west_glac,48.5002,-113.9847,0.0,0.0,80.0,45.0,west_glac,0,0
10520,2017-05-30,2017-05-30_east_glac,48.4472,-113.2236,0.0,0.0,72.0,39.0,east_glac,0,0
10521,2017-05-30,2017-05-30_many_glac,48.8,-113.67,0.0,0.0,78.0,40.0,many_glac,0,0
10522,2017-05-30,2017-05-30_st_mary,48.7375,-113.4305,0.0,0.0,78.0,37.0,st_mary,0,0
10523,2017-05-30,2017-05-30_west_glac,48.5002,-113.9847,0.0,0.0,82.0,45.0,west_glac,0,0
10524,2017-05-31,2017-05-31_east_glac,48.4472,-113.2236,0.0,0.0,74.0,43.0,east_glac,0,0
10525,2017-05-31,2017-05-31_many_glac,48.8,-113.67,0.0,0.0,79.0,42.0,many_glac,0,0
10526,2017-05-31,2017-05-31_st_mary,48.7375,-113.4305,0.0,0.0,81.0,41.0,st_mary,0,0
10527,2017-05-31,2017-05-31_west_glac,48.5002,-113.9847,0.0,0.0,82.0,46.0,west_glac,0,0
10528,2017-06-01,2017-06-01_east_glac,48.4472,-113.2236,0.1,0.0,80.0,51.0,east_glac,1,0
10529,2017-06-01,2017-06-01_many_glac,48.8,-113.67,0.0,0.0,62.0,50.0,many_glac,0,0
10530,2017-06-01,2017-06-01_st_mary,48.7375,-113.4305,0.0,0.0,65.0,52.0,st_mary,0,0
10531,2017-06-01,2017-06-01_west_glac,48.5002,-113.9847,0.05,0.0,83.0,54.0,west_glac,1,0
10532,2017-06-02,2017-06-02_east_glac,48.4472,-113.2236,0.02,0.0,69.0,47.0,east_glac,1,0
10533,2017-06-02,2017-06-02_many_glac,48.8,-113.67,0.0,0.0,61.0,47.0,many_glac,0,0
10534,2017-06-02,2017-06-02_st_mary,48.7375,-113.4305,0.0,0.0,63.0,49.0,st_mary,0,0
10535,2017-06-02,2017-06-02_west_glac,48.5002,-113.9847,0.04,0.0,66.0,51.0,west_glac,1,0
10536,2017-06-03,2017-06-03_east_glac,48.4472,-113.2236,0.0,0.0,65.0,43.0,east_glac,0,0
10537,2017-06-03,2017-06-03_many_glac,48.8,-113.67,0.0,0.0,74.0,45.0,many_glac,0,0
10538,2017-06-03,2017-06-03_st_mary,48.7375,-113.4305,0.0,0.0,76.0,42.0,st_mary,0,0
10539,2017-06-03,2017-06-03_west_glac,48.5002,-113.9847,0.0,0.0,78.0,39.0,west_glac,0,0
10540,2017-06-04,2017-06-04_east_glac,48.4472,-113.2236,0.0,0.0,77.0,46.0,east_glac,0,0
10541,2017-06-04,2017-06-04_many_glac,48.8,-113.67,0.0,0.0,72.0,47.0,many_glac,0,0
10542,2017-06-04,2017-06-04_st_mary,48.7375,-113.4305,0.0,0.0,74.0,46.0,st_mary,0,0
10543,2017-06-04,2017-06-04_west_glac,48.5002,-113.9847,0.07,0.0,80.0,50.0,west_glac,1,0
10544,2017-06-05,2017-06-05_east_glac,48.4472,-113.2236,0.1,0.0,76.0,46.0,east_glac,1,0
10545,2017-06-05,2017-06-05_many_glac,48.8,-113.67,0.1,0.0,60.0,40.0,many_glac,1,0
10546,2017-06-05,2017-06-05_st_mary,48.7375,-113.4305,0.1,0.0,59.0,39.0,st_mary,1,0
10547,2017-06-05,2017-06-05_west_glac,48.5002,-113.9847,0.18,0.0,74.0,50.0,west_glac,1,0
10548,2017-06-06,2017-06-06_east_glac,48.4472,-113.2236,0.0,0.0,63.0,36.0,east_glac,0,0
10549,2017-06-06,2017-06-06_many_glac,48.8,-113.67,0.0,0.0,72.0,36.0,many_glac,0,0
10550,2017-06-06,2017-06-06_st_mary,48.7375,-113.4305,0.0,0.0,69.0,35.0,st_mary,0,0
10551,2017-06-06,2017-06-06_west_glac,48.5002,-113.9847,0.0,0.0,75.0,40.0,west_glac,0,0
10552,2017-06-07,2017-06-07_east_glac,48.4472,-113.2236,0.0,0.0,66.0,42.0,east_glac,0,0
10553,2017-06-07,2017-06-07_many_glac,48.8,-113.67,0.0,0.0,80.0,42.0,many_glac,0,0
10554,2017-06-07,2017-06-07_st_mary,48.7375,-113.4305,0.0,0.0,79.0,39.0,st_mary,0,0
10555,2017-06-07,2017-06-07_west_glac,48.5002,-113.9847,0.0,0.0,82.0,46.0,west_glac,0,0
10556,2017-06-08,2017-06-08_east_glac,48.4472,-113.2236,0.0,0.0,76.0,47.0,east_glac,0,0
10557,2017-06-08,2017-06-08_many_glac,48.8,-113.67,0.3,0.0,81.0,47.0,many_glac,1,0
10558,2017-06-08,2017-06-08_st_mary,48.7375,-113.4305,0.3,0.0,78.0,48.0,st_mary,1,0
10559,2017-06-08,2017-06-08_west_glac,48.5002,-113.9847,0.0,0.0,85.0,55.0,west_glac,0,0
10560,2017-06-09,2017-06-09_east_glac,48.4472,-113.2236,0.22,0.0,76.0,47.0,east_glac,1,0
10561,2017-06-09,2017-06-09_many_glac,48.8,-113.67,0.7,0.0,56.0,44.0,many_glac,1,0
10562,2017-06-09,2017-06-09_st_mary,48.7375,-113.4305,0.7,0.0,59.0,48.0,st_mary,1,0
10563,2017-06-09,2017-06-09_west_glac,48.5002,-113.9847,0.46,0.0,82.0,49.0,west_glac,1,0
10564,2017-06-10,2017-06-10_east_glac,48.4472,-113.2236,0.02,0.0,59.0,39.0,east_glac,1,0
10565,2017-06-10,2017-06-10_many_glac,48.8,-113.67,0.1,0.0,57.0,44.0,many_glac,1,0
10566,2017-06-10,2017-06-10_st_mary,48.7375,-113.4305,0.1,0.0,54.0,45.0,st_mary,1,0
10567,2017-06-10,2017-06-10_west_glac,48.5002,-113.9847,0.01,0.0,63.0,37.0,west_glac,1,0
10568,2017-06-11,2017-06-11_east_glac,48.4472,-113.2236,0.0,0.0,57.0,42.0,east_glac,0,0
10569,2017-06-11,2017-06-11_many_glac,48.8,-113.67,0.0,0.0,61.0,38.0,many_glac,0,0
10570,2017-06-11,2017-06-11_st_mary,48.7375,-113.4305,0.0,0.0,62.0,36.0,st_mary,0,0
10571,2017-06-11,2017-06-11_west_glac,48.5002,-113.9847,0.01,0.0,62.0,43.0,west_glac,1,0
10572,2017-06-12,2017-06-12_east_glac,48.4472,-113.2236,0.0,0.0,64.0,34.0,east_glac,0,0
10573,2017-06-12,2017-06-12_many_glac,48.8,-113.67,0.0,0.0,72.0,34.0,many_glac,0,0
10574,2017-06-12,2017-06-12_st_mary,48.7375,-113.4305,0.0,0.0,74.0,33.0,st_mary,0,0
10575,2017-06-12,2017-06-12_west_glac,48.5002,-113.9847,0.0,0.0,78.0,40.0,west_glac,0,0
